ci,tipo_tramite,fecha,codigo_qr
6129,nuevo,10/12/2020,4n470f7991z0:77461
1245,renovacion,10/12/2020,8h517r2659c1:20250
4319,nuevo,10/12/2020,5z923f9291c2:48799
6000,renovacion,10/12/2020,6j305w1042w6:38861
390,perdida,10/12/2020,6i179c3440m3:41265
4053,renovacion,10/12/2020,2v447m5354k3:37210
6947,renovacion,10/12/2020,6x307j5336v7:48348
9464,renovacion,10/12/2020,1d625k3452e0:79572
127,nuevo,10/12/2020,7e686v8199m9:57884
9033,renovacion,10/12/2020,5o139l2327m7:32118
2827,renovacion,10/12/2020,1j725c6514x4:28971
3297,renovacion,10/12/2020,1g411i5209j1:43361
2511,nuevo,10/12/2020,3y617i7022p5:23061
2779,perdida,10/12/2020,9m865i2112r5:20131
8957,nuevo,10/12/2020,3x372q2168q9:31971
1587,nuevo,10/12/2020,8p410b8516d0:62304
7169,renovacion,10/12/2020,2o931u4362c6:39982
5003,renovacion,10/12/2020,4l686l9530r9:32894
8844,renovacion,10/12/2020,9c586w9174y3:71767
6808,perdida,10/12/2020,4c834p6881a8:52587
8182,renovacion,10/12/2020,7e105f5723f5:29922
4127,perdida,10/12/2020,6u142j7853x5:20622
461,renovacion,10/12/2020,6o609p8580x7:90832
2529,renovacion,10/12/2020,3y836p4818s7:25139
1862,nuevo,10/12/2020,4x505c9974q0:98550
2429,renovacion,10/12/2020,5l132h7738o8:90119
3546,renovacion,10/12/2020,9n266e2108v5:15386
7226,renovacion,10/12/2020,9p114h9409x8:63473
9965,perdida,10/12/2020,8f984w8870i2:90658
8788,nuevo,10/12/2020,6j559o6043i4:72260
1309,perdida,10/12/2020,3f645t1381g8:20385
9749,nuevo,10/12/2020,2p962y9710y6:98762
7654,perdida,10/12/2020,5r217w7293s0:77091
2371,renovacion,10/12/2020,2a985q2309p7:65078
5373,renovacion,10/12/2020,3t981i1486d0:80977
5261,perdida,10/12/2020,6m112u3377q1:23553
8993,renovacion,10/12/2020,1o126q3315u0:12976
6831,renovacion,10/12/2020,4l410s1200t4:35447
9841,renovacion,10/12/2020,1w973l3214q2:87448
8424,nuevo,10/12/2020,6l322b8746t0:16723
4159,nuevo,10/12/2020,2f625q7506w2:86482
2016,renovacion,10/12/2020,4e897z3897g8:49545
9227,renovacion,10/12/2020,9j439g7452h3:18069
5493,renovacion,10/12/2020,8c680g5329q7:90881
7384,nuevo,10/12/2020,8d527l2000t2:22825
4198,renovacion,10/12/2020,6f344o7134p7:70171
3154,perdida,10/12/2020,9v743n4373e1:65716
9853,renovacion,10/12/2020,4k544l5540o8:25474
1479,renovacion,10/12/2020,5i713d4093y2:23791
5373,renovacion,10/12/2020,6g775a2763n6:75820
4198,nuevo,10/12/2020,4v943w6837e7:15636
8114,perdida,10/12/2020,5h452o1132w2:90940
4488,renovacion,10/12/2020,2c300q9526p9:46014
7712,nuevo,10/12/2020,9o794q6404s4:83195
9095,nuevo,10/12/2020,8z476q2207b4:33511
2411,nuevo,10/12/2020,2j794s9822a9:96716
8364,nuevo,10/12/2020,1i431r9435p3:69616
1914,renovacion,10/12/2020,1q526d7881j2:20022
9925,renovacion,10/12/2020,9p510b5199h1:79086
2851,renovacion,10/12/2020,4i733u3827f3:49082
9853,renovacion,10/12/2020,1j768y7396w4:64246
5165,nuevo,10/12/2020,8n688w1661c7:46644
230,renovacion,10/12/2020,7n327s3414f1:73614
1359,renovacion,10/12/2020,7e520i5557p2:40269
6818,renovacion,10/12/2020,8y556w9075o4:96254
3854,renovacion,10/12/2020,4a101e3625d7:70277
133,nuevo,10/12/2020,5y103g7405n7:33484
4877,renovacion,10/12/2020,3w888j5763f1:95040
47,renovacion,10/12/2020,8y852x8546l6:60097
1546,renovacion,10/12/2020,7o362i9029y7:65212
3857,perdida,10/12/2020,9o638y4414h5:97652
2832,perdida,10/12/2020,2v855l2044n5:58438
8394,perdida,10/12/2020,8s353u8817u0:63771
6867,nuevo,10/12/2020,6i209b8311p3:16850
687,perdida,10/12/2020,9v711m9702c7:47903
7738,perdida,10/12/2020,9e470q7323w8:34914
536,perdida,10/12/2020,7v768s4292r2:51463
5267,nuevo,10/12/2020,9g563h2642m9:47097
6141,renovacion,10/12/2020,7i125j3622h0:23844
3244,nuevo,10/12/2020,6w433k4876f9:56706
9606,nuevo,10/12/2020,2l518d5424d5:29996
5545,renovacion,10/12/2020,6l117d3919o5:92993
782,nuevo,10/12/2020,5m863s5575p2:62645
8579,nuevo,10/12/2020,1t171h9237w3:95973
6471,renovacion,10/12/2020,7j353s8506g0:72931
2702,renovacion,10/12/2020,9x530i4064j7:14879
1807,renovacion,10/12/2020,2z994l3106c4:16159
928,renovacion,10/12/2020,3d684m6717b2:76243
7269,renovacion,10/12/2020,7f919n3388f9:76950
2600,renovacion,10/12/2020,2g840b8263h8:41499
1828,perdida,10/12/2020,2s980i7776c4:39544
9159,nuevo,10/12/2020,1m322k7999u6:52295
4293,renovacion,10/12/2020,4d609i3417u3:96832
6581,nuevo,10/12/2020,8p319h4927h5:57994
6536,perdida,10/12/2020,4m611o9281p8:93886
2819,perdida,10/12/2020,5m128p2439z4:67018
9802,renovacion,10/12/2020,3b427s6437q6:71546
9000,renovacion,10/12/2020,5l415s8362g5:24721
9466,renovacion,10/12/2020,5s921y9174c6:89781
2412,renovacion,10/12/2020,1m403p1665k8:60432
9478,perdida,10/12/2020,7i422e2413z7:14819
3862,renovacion,10/12/2020,3m106r7029l9:84183
2928,nuevo,10/12/2020,3v824d9755f6:94165
6470,perdida,10/12/2020,5b384h9272w5:80147
5545,perdida,10/12/2020,2s298d9827f0:38200
2146,perdida,10/12/2020,9s304d4680y4:93233
3072,renovacion,10/12/2020,3a441p1698b4:50059
6129,nuevo,10/12/2020,3b645n4732n2:56064
5347,nuevo,10/12/2020,5t913n5592g4:86283
3975,nuevo,10/12/2020,5z480o5973f3:38692
3771,renovacion,10/12/2020,9v414p1995r7:63071
5620,perdida,10/12/2020,7o472q4087x7:35157
5387,renovacion,10/12/2020,5p680m9768k0:63697
5833,renovacion,10/12/2020,4g704v2927j0:17273
2860,nuevo,10/12/2020,5i398c1914d0:35968
5381,nuevo,10/12/2020,6j351h9587l7:75219
5163,nuevo,10/12/2020,1t784p1266n6:37081
2872,renovacion,10/12/2020,6g321z9333n7:74773
249,perdida,10/12/2020,7u864p2359n0:91856
3287,nuevo,10/12/2020,3u347x4545p3:16227
9832,renovacion,10/12/2020,2r384c6441l1:16949
5651,nuevo,10/12/2020,9l880m9962j0:44088
8418,renovacion,10/12/2020,7m310n3124i5:33860
7626,renovacion,10/12/2020,5j128a8611h4:77364
5911,nuevo,10/12/2020,3c632f2476m0:80247
5488,renovacion,10/12/2020,5p873a1348b9:71841
2989,renovacion,10/12/2020,8f394h5398g7:72602
9646,perdida,10/12/2020,9v670u7863c2:97249
5325,renovacion,10/12/2020,1a535g2287r8:48607
4849,renovacion,10/12/2020,3a903q8073o0:66408
808,nuevo,10/12/2020,3d919a6092p6:85744
2720,renovacion,10/12/2020,9w172e5736k6:58615
2705,nuevo,10/12/2020,4s540m9791q2:80163
2300,nuevo,10/12/2020,9j713a1290g4:32617
1370,renovacion,10/12/2020,8y752t9491g8:99511
141,renovacion,10/12/2020,3p122t8889c5:89541
7038,nuevo,10/12/2020,9m531f2139s3:23951
2482,nuevo,10/12/2020,3g623z7253q7:80481
1427,nuevo,10/12/2020,1k756e3972r4:68632
5281,nuevo,10/12/2020,2i136w6498l2:92113
4144,renovacion,10/12/2020,6e574z3706i4:70408
6381,perdida,10/12/2020,3c812k4489n6:20220
6635,renovacion,10/12/2020,5a246u9796a2:68543
66,perdida,10/12/2020,3i987h6332t4:10334
7717,perdida,10/12/2020,6e242s2769m9:34709
177,nuevo,10/12/2020,7p511c3883b2:35318
9557,perdida,10/12/2020,2s693d3897h0:96241
4603,nuevo,10/12/2020,2y986a9938q2:94666
2351,renovacion,10/12/2020,5h792q2743c0:80711
57,renovacion,10/12/2020,7k211p1942c6:38996
4910,perdida,10/12/2020,9e816e4601e5:58779
7304,perdida,10/12/2020,8e445f3336j0:17379
8685,renovacion,10/12/2020,3n454o9315u7:58626
2833,renovacion,10/12/2020,4v528s1705k7:12337
1781,renovacion,10/12/2020,1r502z1117v3:40124
4293,perdida,10/12/2020,9j814c8911h4:40465
215,nuevo,10/12/2020,9j543w3966p3:37790
7142,renovacion,10/12/2020,6l342u3681m1:11747
304,renovacion,10/12/2020,5a892w7003n4:14405
4885,perdida,10/12/2020,2u668c7964u5:52360
9115,perdida,10/12/2020,7w226b8653l8:29530
3641,renovacion,10/12/2020,1g411i1500t5:22842
8149,renovacion,10/12/2020,1g182t8113x0:88171
3098,perdida,10/12/2020,8v732v9268m3:40954
5184,perdida,10/12/2020,3d423d9385b1:12107
3758,perdida,10/12/2020,7t806j6061s5:18088
812,renovacion,10/12/2020,5m142s7939x2:41643
9594,renovacion,10/12/2020,3y213z7760h5:53034
9513,nuevo,10/12/2020,3g507a9339v5:51514
8265,renovacion,10/12/2020,6x778k2206s8:42475
7759,renovacion,10/12/2020,6m626y6029k9:28013
8637,perdida,10/12/2020,6f909i3777l0:46190
9898,renovacion,10/12/2020,9u741t9764x4:42046
674,renovacion,10/12/2020,9i334z6444c1:32269
5326,nuevo,10/12/2020,9q198f6614s2:74312
8042,renovacion,10/12/2020,9j230e7391w1:55998
4270,perdida,10/12/2020,8n404q8440n1:87379
1420,renovacion,10/12/2020,9s190o8598l1:68446
4290,renovacion,10/12/2020,1h276v2937i8:45638
314,renovacion,10/12/2020,2y251m3878h9:55940
7612,nuevo,10/12/2020,3o132u2815n9:39299
3750,perdida,10/12/2020,8u135a6080i5:39830
8888,renovacion,10/12/2020,4y640x9848x3:95068
5374,perdida,10/12/2020,2i479o4231j1:30237
2906,renovacion,10/12/2020,1r604g2016j4:80486
1241,renovacion,10/12/2020,4v125c1099w5:85777
9842,renovacion,10/12/2020,7s733j6326x6:64132
4224,renovacion,10/12/2020,7b945u1656i4:26482
3958,nuevo,10/12/2020,3i580k5267f9:63015
6742,perdida,10/12/2020,8y544l8450f4:53501
742,renovacion,10/12/2020,6w258q4844c3:51949
2365,perdida,10/12/2020,3s431q9387v8:96060
2834,nuevo,10/12/2020,6e956p1791k6:80146
9309,renovacion,10/12/2020,4b917g9306y9:80455
4438,nuevo,10/12/2020,4j501h9874m1:64244
5054,perdida,11/12/2020,2m360u5472r1:60412
4309,renovacion,11/12/2020,2m629a4774e2:78191
874,renovacion,11/12/2020,8s611v3354i7:45619
3525,perdida,11/12/2020,5j744y5392m1:17117
3495,renovacion,11/12/2020,3m348j1559t9:57008
5715,nuevo,11/12/2020,7h841x8469w1:67278
9301,perdida,11/12/2020,7q903x6058s0:74538
4260,renovacion,11/12/2020,9x446e5027z0:47189
5876,perdida,11/12/2020,4l488d3473w0:41635
1505,nuevo,11/12/2020,1l265e8436f6:27969
9853,nuevo,11/12/2020,6l305f1031y7:84975
799,renovacion,11/12/2020,4y659l4119j5:36518
5944,nuevo,11/12/2020,1c660m6142t1:81572
234,renovacion,11/12/2020,5n136w3029i7:75086
5980,perdida,11/12/2020,3y892j2581c7:95502
6203,renovacion,11/12/2020,2r933b9764t7:57932
1321,perdida,11/12/2020,3v476p6884t3:49840
7872,renovacion,11/12/2020,2n178z9133g4:91809
2599,nuevo,11/12/2020,9q326k9268u6:77514
57,renovacion,11/12/2020,4v934e5432n6:62774
210,nuevo,11/12/2020,2x164k1882p0:89237
1043,renovacion,11/12/2020,9z713a5474d7:65185
4214,renovacion,11/12/2020,1a158w7297t7:62364
3953,renovacion,11/12/2020,8e453z9081m8:16750
7458,nuevo,11/12/2020,4k590g6238i5:49542
6595,renovacion,11/12/2020,6k617l8282a2:82485
263,perdida,11/12/2020,5b477x5520o4:85372
8857,nuevo,11/12/2020,4i762b9439l8:44289
4244,perdida,11/12/2020,4d768d5111k0:34630
8206,nuevo,11/12/2020,6c139h9098j9:87275
7566,perdida,11/12/2020,4q305f1166p3:30033
4847,nuevo,11/12/2020,5c795r3359b3:86128
8443,nuevo,11/12/2020,7i797x6013x7:32961
8088,renovacion,11/12/2020,2i431d5290l7:27418
7629,nuevo,11/12/2020,3v725s7272j1:61516
9665,nuevo,11/12/2020,7a979l8429v1:29279
1720,nuevo,11/12/2020,5r771a3745w3:72278
9698,perdida,11/12/2020,6y923b1754y1:37139
2384,renovacion,11/12/2020,3f355n8057e4:73695
1826,nuevo,11/12/2020,5x852q3172e7:29639
845,renovacion,11/12/2020,6q174t4759a3:21555
6877,renovacion,11/12/2020,5k392n9593s3:65972
4087,renovacion,11/12/2020,9k674c7075u5:64066
42,renovacion,11/12/2020,7e948j3530d1:79593
1235,renovacion,11/12/2020,6m346o7723z3:77227
5372,nuevo,11/12/2020,4n307r5207h1:71903
1259,perdida,11/12/2020,3t611e8515b0:34122
3378,renovacion,11/12/2020,8v596z8285u9:11484
9716,renovacion,11/12/2020,4m424k7461v7:71335
1223,perdida,11/12/2020,8m272s9696k1:39064
2481,perdida,11/12/2020,9c690g6507g3:33872
8069,renovacion,11/12/2020,5u605k8125a1:37456
2802,perdida,11/12/2020,5s498o7822d3:26703
6603,perdida,11/12/2020,7j529h5156n3:77145
2083,renovacion,11/12/2020,6k684b4167c3:26558
4212,nuevo,11/12/2020,9u718x5323j9:16736
1632,nuevo,11/12/2020,5l282d9940z9:22326
8023,renovacion,11/12/2020,3t350t7881h4:25524
3350,renovacion,11/12/2020,2f628u6086k9:87914
5693,nuevo,11/12/2020,1q156d8811a8:34868
565,renovacion,11/12/2020,9m886l8486g7:46793
9886,perdida,11/12/2020,5o681y4172s1:10944
6232,renovacion,11/12/2020,2v783s1908o2:94473
4299,renovacion,11/12/2020,8r159k1603f5:18533
4953,renovacion,11/12/2020,1s415f8024d1:90362
8710,perdida,11/12/2020,3t525n4093k7:70523
6077,perdida,11/12/2020,8r314z7750b6:30806
919,perdida,11/12/2020,1f805v6536i6:87723
7227,renovacion,11/12/2020,3l829x5881i1:40343
8413,renovacion,11/12/2020,6z127v6185w5:53460
8335,renovacion,11/12/2020,4q341c4262j1:65554
6719,renovacion,11/12/2020,9r735b5033d4:62940
6076,renovacion,11/12/2020,9i176c9070i8:45927
3551,perdida,11/12/2020,9d510k4077t3:10488
6103,nuevo,11/12/2020,7x860b9013v7:62856
9200,nuevo,11/12/2020,3z188r8020d9:82042
619,renovacion,11/12/2020,1a672s5004t7:82988
6080,renovacion,11/12/2020,6j678c3299n9:28490
887,renovacion,11/12/2020,9o981y8614s8:22694
8743,nuevo,11/12/2020,5j970s4092f9:10998
2162,nuevo,11/12/2020,5p622h6555l9:89701
8283,perdida,11/12/2020,2y442t3349p7:67512
1544,renovacion,11/12/2020,3g605f9642f0:52041
4516,renovacion,11/12/2020,7k203x5115i5:32722
4747,perdida,11/12/2020,5d555y5366u0:12328
9112,perdida,11/12/2020,1f670u8160k7:53407
9499,nuevo,11/12/2020,4g983w8705r9:56655
8523,renovacion,11/12/2020,7w668e7811x6:76956
4154,renovacion,11/12/2020,8y955v8878b6:26120
6465,nuevo,11/12/2020,3m392a8034s9:12848
1590,renovacion,11/12/2020,5w894y4765y5:29392
1192,renovacion,11/12/2020,1t787r9124y0:97961
9280,perdida,11/12/2020,9e983l5479a2:51309
6066,renovacion,11/12/2020,9v872n6538x7:17234
3565,nuevo,11/12/2020,9s289r8256y5:59673
5413,renovacion,11/12/2020,2g101d5768a3:38060
1657,nuevo,11/12/2020,6i768n8363z9:50033
3511,renovacion,11/12/2020,7x601k5674p8:34581
3947,nuevo,11/12/2020,8k998b2983u3:74482
6240,renovacion,11/12/2020,2o534m8320t3:96943
7366,renovacion,11/12/2020,6g676c7180p5:31065
9515,nuevo,11/12/2020,5r533n1337h1:90472
4128,renovacion,11/12/2020,2k351r3620a2:19863
9541,perdida,11/12/2020,6b228b5084x8:31826
6055,renovacion,11/12/2020,7n846v5246v4:24020
9419,nuevo,11/12/2020,2l962c5359f7:31313
9427,nuevo,11/12/2020,7p111a8938n0:73925
4149,renovacion,11/12/2020,7s137u6402n5:67288
462,renovacion,11/12/2020,5n521j4489b8:30459
8026,perdida,11/12/2020,8q243f2668s1:68244
3707,perdida,11/12/2020,3o156g5855r7:61015
7061,perdida,11/12/2020,6u906p2832z1:69294
9433,nuevo,11/12/2020,7l914n1787d0:27642
5751,renovacion,11/12/2020,7t266k1932j5:30176
8960,renovacion,11/12/2020,7t230g5995m3:75371
3226,nuevo,11/12/2020,8g208i9588q3:30259
4817,renovacion,11/12/2020,8v374y4722h3:24988
8656,renovacion,11/12/2020,4m439u6815e2:81512
5219,nuevo,11/12/2020,6s347d6304r4:74603
2014,perdida,11/12/2020,9m813c7488c1:48162
6862,nuevo,11/12/2020,9h534r9926y9:15149
5465,perdida,11/12/2020,7r956f9821i6:89766
8531,renovacion,11/12/2020,8n645r1655e1:65935
3566,perdida,11/12/2020,5k289s8071l3:62282
7480,nuevo,11/12/2020,3c438a3855y8:25484
9087,renovacion,11/12/2020,2p692a1578p9:66312
2872,renovacion,11/12/2020,5s960t2753n1:49216
6684,renovacion,11/12/2020,4w585z8939k5:51167
3598,renovacion,11/12/2020,2q774j8281w9:41039
1877,renovacion,11/12/2020,8m914y6912l6:62377
1226,perdida,11/12/2020,8p632t1058x5:59018
6420,renovacion,11/12/2020,3z758p8587i6:33404
152,renovacion,11/12/2020,4a901m6367m8:96031
3124,perdida,11/12/2020,2d336h3536l1:16265
3981,renovacion,11/12/2020,3t440n7614e7:65236
2469,nuevo,11/12/2020,2k327j4026z2:27584
1556,renovacion,11/12/2020,2n736w8601i5:45010
6344,perdida,11/12/2020,4x333h7939w4:87193
1509,nuevo,11/12/2020,9k750s6037y1:93073
4741,renovacion,11/12/2020,9z763i3958p4:52458
5421,perdida,11/12/2020,2d404l3563d2:43659
6548,renovacion,11/12/2020,9z285f5529a7:33210
5691,renovacion,11/12/2020,4i221v8087c4:70229
558,renovacion,11/12/2020,6f935s1032w5:84878
4407,perdida,11/12/2020,2o861o2698m9:92020
6890,renovacion,11/12/2020,3y795r4142r7:41778
901,perdida,11/12/2020,7n167t2202a6:46323
7918,renovacion,11/12/2020,1k306o6729w9:44724
359,nuevo,11/12/2020,4s746t2571p5:72693
2055,renovacion,11/12/2020,2m991c6569a9:31054
6519,perdida,11/12/2020,8h351m6946j3:57019
2999,renovacion,11/12/2020,9g312d3214n4:43319
3263,renovacion,11/12/2020,1e662d1217w8:36123
1857,renovacion,11/12/2020,3q499u1615v5:15104
8122,renovacion,11/12/2020,6m655y9958y5:87168
5849,renovacion,11/12/2020,1l516h1464y2:32799
6783,renovacion,11/12/2020,9l900c7158q9:76077
1900,perdida,11/12/2020,2t726z4199y8:70779
8220,renovacion,11/12/2020,1t533d2339d2:64041
6256,nuevo,11/12/2020,5d995a8193c1:37493
9408,renovacion,11/12/2020,5d224g5678j1:13122
9766,renovacion,11/12/2020,7o774o8262r7:18984
9411,renovacion,11/12/2020,8g224o8024f4:56842
7616,nuevo,11/12/2020,4j778s3479e0:74491
9362,renovacion,11/12/2020,2m972p4260d2:66947
5123,nuevo,11/12/2020,8h946f5761p9:18655
5585,renovacion,11/12/2020,5u233k5233r6:79028
7248,nuevo,11/12/2020,6m238t1170o0:28805
1704,perdida,11/12/2020,8q126e8273q1:90592
5283,nuevo,11/12/2020,2k685d8459u3:82399
8362,nuevo,11/12/2020,1k988q4445n1:23346
1338,renovacion,11/12/2020,4d848n1140f6:20185
2670,nuevo,11/12/2020,5s891x3528x5:60890
6653,renovacion,11/12/2020,6m960k5158d0:55916
6460,perdida,11/12/2020,4o423u1879t1:57664
4284,nuevo,11/12/2020,3j218p3007j4:69271
8476,perdida,11/12/2020,6e568q1415w9:10541
9890,renovacion,11/12/2020,9l788w6237t0:99682
5307,renovacion,11/12/2020,5x570v1432v5:42461
9202,renovacion,11/12/2020,5o897w8175j5:37475
291,perdida,11/12/2020,5m365p1398c5:66387
934,nuevo,11/12/2020,1i699b2294x9:60625
4843,renovacion,11/12/2020,7l625u1738k4:65441
9946,nuevo,11/12/2020,5x826c6216t8:18882
7894,nuevo,11/12/2020,4f850y1371f5:38606
4426,renovacion,11/12/2020,8v125i4929w5:46859
2143,renovacion,11/12/2020,4q483m2966i9:51858
8796,perdida,11/12/2020,4g221l6317d5:31866
9467,nuevo,11/12/2020,5g608d1396v1:93824
3487,nuevo,11/12/2020,7l454u8857e5:68633
2394,renovacion,11/12/2020,3z907n7044l1:60651
2334,perdida,11/12/2020,8p600u2619t3:88249
4647,nuevo,11/12/2020,7z480c8005j8:71692
2580,nuevo,11/12/2020,8i481z7906a8:13715
4011,perdida,11/12/2020,4i646h5031t6:63547
5728,renovacion,11/12/2020,6u288t7512r7:84518
4003,perdida,11/12/2020,7v407y9722y0:55742
9231,renovacion,11/12/2020,3l713t4942b7:28082
5225,nuevo,11/12/2020,2g528g9557b9:94624
3742,renovacion,11/12/2020,7u973e7191e1:55521
6575,nuevo,11/12/2020,6v919r6854z2:10417
6716,perdida,11/12/2020,2j897c1590z6:37446
6474,perdida,11/12/2020,7e998e7666g1:74592
7361,renovacion,11/12/2020,9j724q2153p2:39631
8838,perdida,11/12/2020,7z726r2389c6:71788
1622,nuevo,11/12/2020,8l366j6609b4:16093
1517,perdida,11/12/2020,9q152f5366d1:32566
5256,nuevo,11/12/2020,6o628e7680d6:25253
6875,renovacion,11/12/2020,9e365i6490a7:65436
2080,perdida,11/12/2020,2d398n9452l5:27092
3818,perdida,11/12/2020,8y481b4058s7:78170
6488,nuevo,11/12/2020,6y443y5632d8:92373
1043,renovacion,11/12/2020,9n325r4030j2:60399
7148,perdida,11/12/2020,3n860b4863n5:19162
5498,renovacion,11/12/2020,2c992h1882b0:54617
5878,renovacion,11/12/2020,1h580x5972s3:81779
5712,renovacion,11/12/2020,8r213s8948o7:62090
9579,renovacion,11/12/2020,2z673o9769v4:84398
7068,renovacion,11/12/2020,2h714r3636b0:63227
6078,nuevo,11/12/2020,4s402f6681d2:25924
1140,nuevo,11/12/2020,8h908v2833s6:95683
3062,renovacion,11/12/2020,2n187t4136a4:51853
7604,renovacion,11/12/2020,3c146a6517v7:44591
9084,renovacion,11/12/2020,4w257t9118g4:99884
3723,nuevo,11/12/2020,6i670n5412j5:88457
5712,renovacion,11/12/2020,5t786l7586m9:78924
7503,nuevo,11/12/2020,1m107f5000q5:93407
553,renovacion,11/12/2020,1s792y5890u4:26338
5342,renovacion,11/12/2020,4p683e2395a8:32638
5238,nuevo,11/12/2020,2k546a7636h4:66868
4982,renovacion,11/12/2020,5n546p3021t7:43346
8401,nuevo,11/12/2020,8q874g6182r4:89862
9163,renovacion,11/12/2020,6l723n3780b0:72640
4218,nuevo,11/12/2020,9n581i6222q4:21907
2015,renovacion,11/12/2020,3k473y7398i4:16610
8848,perdida,11/12/2020,6n554u5492s3:55395
7079,perdida,11/12/2020,4w219o8649m1:57307
6970,renovacion,11/12/2020,9p638b4015f3:57383
3937,perdida,11/12/2020,5c420j8069x1:56517
3031,nuevo,11/12/2020,1h390o4993w3:27660
5657,perdida,11/12/2020,9m526u6099y6:60078
6947,nuevo,11/12/2020,7i205g2662c1:57375
2825,nuevo,11/12/2020,2j802f2888v4:63346
6825,renovacion,11/12/2020,8h492v4101e1:53625
3487,perdida,11/12/2020,2q961u4452i8:89509
3278,renovacion,11/12/2020,4v701f3745a3:37690
9670,renovacion,11/12/2020,4t283z3441f6:93283
1787,nuevo,11/12/2020,3j659u3886a1:51731
2831,renovacion,11/12/2020,4p833h9007t9:30213
3703,perdida,11/12/2020,3g648c7517u0:37644
8790,perdida,11/12/2020,5b679j4873u0:36906
3907,renovacion,11/12/2020,1m846d4042p2:47913
6590,renovacion,11/12/2020,2o484g4788n1:85288
2774,renovacion,11/12/2020,4j712q2313q0:54327
7386,nuevo,11/12/2020,9s517d5799k5:19852
7194,nuevo,11/12/2020,1f517l1636r3:38574
1458,perdida,11/12/2020,9e265h8182w5:26047
8397,renovacion,11/12/2020,5t333p7248g4:25420
407,renovacion,11/12/2020,3w485t6713w7:51064
5257,renovacion,11/12/2020,7a427u8875s2:24865
236,renovacion,11/12/2020,8e863g2592n1:43669
9715,renovacion,11/12/2020,8n127c1854e4:62053
4124,perdida,11/12/2020,2z577u8220i3:22985
6503,nuevo,11/12/2020,4a376e4938i2:85720
3490,renovacion,11/12/2020,3g928k6763p2:40963
853,perdida,11/12/2020,6x483q8215y5:82615
9879,nuevo,11/12/2020,1u104p6926q4:58101
6371,nuevo,11/12/2020,7k367y4001y4:79163
4286,renovacion,11/12/2020,7f214z4651n7:12598
5909,perdida,11/12/2020,1q765d2907c4:76069
2748,perdida,11/12/2020,4o641g7372v1:35496
5592,nuevo,11/12/2020,4y368n8415m3:89522
6469,renovacion,11/12/2020,4h453t5061z3:66197
4429,renovacion,11/12/2020,7r918f9150n9:39490
4313,renovacion,11/12/2020,4p866u6270z7:97690
5910,renovacion,11/12/2020,9v180s7758r9:85069
504,renovacion,11/12/2020,1s117l2707l2:75867
4265,renovacion,11/12/2020,1u307i6662g2:97482
2325,perdida,11/12/2020,9y840y7586g6:64578
7559,nuevo,11/12/2020,5q380z6294k4:45775
2763,renovacion,11/12/2020,9r105z3762k0:85496
3944,renovacion,11/12/2020,8d439j9025d8:54238
1446,renovacion,11/12/2020,1c760i2322s0:99585
8943,perdida,11/12/2020,1z435e8744z3:61655
7919,nuevo,11/12/2020,8k917r9983k2:25990
7145,perdida,11/12/2020,1w912e6642k7:98160
2780,perdida,11/12/2020,8p723v9097n8:18610
