id,nombre_completo,ciudad,banco,nro_transaccion,fecha,hora,monto,comentarios
9845,Jephthah Ive,Cochabamba,Otros,5.04838E+15,04/11/2020,07:35,17.00,
9846,Shannen Ferroni,Cochabamba,Banco Union,5.60223E+15,07/11/2020,10:45,17.00,
9847,Viva Muneely,Cochabamba,Banco Union,5.53529E+15,13/12/2020,15:51,17.00,
9848,Phaidra Itscovitz,Cochabamba,Otros,6.70935E+15,15/11/2020,07:59,17.00,
9849,Brietta Campbell-Dunlop,Cochabamba,Banco Union,6.33111E+15,06/12/2020,09:15,17.00,
9850,Pennie Silber,Cochabamba,Banco Union,5.01833E+16,27/11/2020,17:22,17.00,
9851,Gerrie Leicester,Cochabamba,Banco Union,3.56599E+15,05/11/2020,10:23,17.00,sn/ numero
9852,Emmeline Glen,Cochabamba,Banco Union,3.56975E+15,15/11/2020,08:19,17.00,
9853,Ludovika Scholcroft,Cochabamba,Banco Union,3.58004E+15,02/11/2020,11:44,17.00,
9854,Ula Yitzhakov,Cochabamba,Banco Union,6.75953E+16,14/12/2020,14:32,17.00,
9855,Renard Rudloff,Cochabamba,Banco Union,3.57772E+15,12/12/2020,11:18,17.00,sn/ numero
9856,Shelby Le Brom,Cochabamba,Otros,3.53322E+15,27/11/2020,15:12,17.00,
9857,Kass Shaplin,Cochabamba,Otros,2.01519E+14,05/11/2020,17:20,17.00,s/n boleta sufragio
9858,Karlene Lum,Cochabamba,Banco Union,5.60223E+15,11/11/2020,10:33,17.00,
9859,Zandra Lezemore,Cochabamba,Banco Union,3.5606E+15,09/11/2020,14:45,17.00,
9860,Katleen Spilling,Cochabamba,Otros,5.60224E+15,13/11/2020,10:32,17.00,
9861,Valentijn Hickenbottom,Cochabamba,Banco Union,3.58021E+15,03/11/2020,07:50,17.00,
9862,Sileas Rennock,Cochabamba,Banco Union,6.33382E+18,19/11/2020,08:09,17.00,
9863,Dorotea Perritt,Cochabamba,Banco Union,5.10014E+15,02/11/2020,15:09,17.00,s/n correo
9864,Hervey Annion,Cochabamba,Banco Union,3.54928E+15,23/11/2020,06:36,17.00,s/n correo
9865,Laney Thornhill,Cochabamba,Banco Union,3.56237E+15,12/12/2020,12:54,17.00,pagado
9866,Jermaine Butchart,Cochabamba,Banco Union,3.53219E+15,07/12/2020,08:07,17.00,
9867,Lyn Camus,Cochabamba,Banco Union,4.91773E+15,11/12/2020,16:06,17.00,
9868,Hulda Scambler,Cochabamba,Banco Union,3.58075E+15,12/12/2020,15:21,17.00,
9869,Berna Colkett,Cochabamba,Otros,6.76287E+17,07/11/2020,15:02,17.00,ci caduco
9870,Richy Willars,Cochabamba,Otros,5.52455E+15,23/11/2020,16:22,17.00,corresponsal
9871,Goober Pattison,Cochabamba,Banco Union,5.60223E+18,24/11/2020,16:50,17.00,
9872,Gayelord Eyre,Cochabamba,Banco Union,4.91716E+15,06/12/2020,17:34,17.00,s/n boleta sufragio
9873,Martha Sekulla,Cochabamba,Banco Union,5.60221E+18,08/12/2020,10:24,17.00,ci caduco
9874,Ced Pereira,Cochabamba,Banco Union,6.70699E+16,08/11/2020,14:22,17.00,
9875,Barbara Wadforth,Cochabamba,Banco Union,2.01948E+14,09/12/2020,15:01,17.00,s/n
9876,Harcourt Aronin,Cochabamba,Banco Union,4.93612E+17,28/11/2020,13:55,17.00,
9877,Dinnie Earengey,Cochabamba,Banco Union,3.54797E+15,14/12/2020,13:00,17.00,pagado
9878,Virgilio Ewbanche,Cochabamba,Banco Union,3.57544E+15,19/11/2020,07:45,17.00,ci caduco
9879,Elia Romaynes,Cochabamba,Banco Union,5.5763E+15,03/11/2020,15:53,17.00,s/n correo
9880,Erica Staner,Cochabamba,Banco Union,3.58996E+15,12/11/2020,06:46,17.00,
9881,Piggy Keson,Cochabamba,Otros,5.54434E+15,05/12/2020,14:10,17.00,
9882,Stanly Spight,Cochabamba,Banco Union,6.39241E+15,30/11/2020,07:08,17.00,
9883,Mahmoud Swiers,Cochabamba,Banco Union,3.05483E+13,14/11/2020,16:04,17.00,
9884,Dalis Vinsen,Cochabamba,Banco Union,5.0185E+16,14/11/2020,14:08,17.00,
9885,Joelynn Swayton,Cochabamba,Banco Union,3.53684E+15,04/12/2020,08:58,17.00,
9886,Edita Chelnam,Cochabamba,Banco Union,3.46249E+14,03/11/2020,16:18,17.00,
9887,Chery Beckhurst,Cochabamba,Banco Union,5.38532E+15,10/12/2020,06:30,17.00,
9888,Perice Diemer,Cochabamba,Banco Union,3.53211E+15,14/11/2020,15:24,17.00,pagado
9889,Perle Seeborne,Cochabamba,Banco Union,4.91375E+15,03/12/2020,10:57,17.00,s/n boleta sufragio
9890,Kalinda Freddi,Cochabamba,Banco Union,3.37942E+14,03/12/2020,15:44,17.00,s/n
9891,Sascha Cayet,Cochabamba,Otros,4.84433E+15,03/12/2020,06:39,17.00,ci caduco
9892,Deerdre Witts,Cochabamba,Otros,5.04838E+15,08/11/2020,07:41,17.00,
9893,Tito Marrill,Cochabamba,Otros,5.60224E+15,02/12/2020,06:06,17.00,
9894,Ariella Radki,Cochabamba,Otros,3.5808E+15,12/12/2020,11:40,17.00,
9895,Giffard Callcott,Cochabamba,Banco Union,3.54826E+15,12/11/2020,10:23,17.00,s/n correo
9896,Candice Breslin,Cochabamba,Banco Union,5.02083E+17,01/12/2020,07:08,17.00,
9897,Jacquenette Vasyuchov,Cochabamba,Banco Union,4.04138E+12,11/12/2020,09:55,17.00,
9898,Sabina Archley,Cochabamba,Banco Union,6.33111E+15,14/12/2020,12:33,17.00,
9899,Chrissie Kniveton,Cochabamba,Banco Union,3.73334E+14,03/11/2020,16:47,17.00,
9900,Shepperd Hallex,Cochabamba,Banco Union,5.61086E+15,03/12/2020,06:27,17.00,
9901,Zarah Covill,Cochabamba,Banco Union,4.90596E+17,27/11/2020,16:37,17.00,
9902,Donny Beasley,Cochabamba,Otros,3.57205E+15,05/11/2020,09:35,17.00,corresponsal
9903,Wolf Lindeboom,Cochabamba,Banco Union,3.54837E+15,04/11/2020,14:01,17.00,
9904,Giuseppe Karpfen,Cochabamba,Banco Union,3.58235E+15,13/11/2020,09:06,17.00,s/n
9905,Pat Creech,Cochabamba,Banco Union,6.76798E+15,15/11/2020,11:07,17.00,
9906,Steffane Dizlie,Cochabamba,Banco Union,3.53372E+15,12/11/2020,09:57,17.00,
9907,Daphna Hutchence,Cochabamba,Otros,3.55493E+15,01/11/2020,07:20,17.00,
9908,Annabella Bransdon,Cochabamba,Banco Union,3.53427E+15,04/11/2020,07:18,17.00,
9909,Jobie Philip,Cochabamba,Banco Union,3.74283E+14,21/11/2020,11:00,17.00,
9910,Rayna Biers,Cochabamba,Banco Union,3.564E+15,08/12/2020,17:54,17.00,
9911,Lou Bucktrout,Cochabamba,Banco Union,2.01842E+14,13/11/2020,13:38,17.00,
9912,Wylie Beaument,Cochabamba,Banco Union,6.75915E+15,25/11/2020,14:17,17.00,
9913,Loralee Dowtry,Cochabamba,Banco Union,3.54051E+15,09/11/2020,14:37,17.00,
9914,Bourke McGinnis,Cochabamba,Banco Union,5.01815E+15,15/11/2020,07:32,17.00,
9915,Ddene Abyss,Cochabamba,Banco Union,3.57872E+15,19/11/2020,13:49,17.00,
9916,Taddeo Riddick,Cochabamba,Banco Union,3.56342E+15,01/11/2020,17:55,17.00,s/n correo
9917,Jerry Kinman,Cochabamba,Banco Union,4.04137E+12,07/11/2020,08:21,17.00,
9918,Dare Walklott,Cochabamba,Otros,3.5342E+15,08/11/2020,09:11,17.00,
9919,Petr Wonfar,Cochabamba,Banco Union,3.04071E+13,07/11/2020,10:20,17.00,
9920,Ellynn Stocky,Cochabamba,Banco Union,3.54035E+15,10/11/2020,10:19,17.00,
9921,Kamilah Farish,Cochabamba,Banco Union,4.91337E+15,03/11/2020,14:52,17.00,s/n correo
9922,Fran Chelam,Cochabamba,Banco Union,5.29548E+15,22/11/2020,14:34,17.00,s/n
9923,Janek Wallach,Cochabamba,Banco Union,3.57411E+15,04/12/2020,16:17,17.00,
9924,Kristopher Abrahmer,Cochabamba,Banco Union,6.30448E+16,22/11/2020,08:52,17.00,
9925,Zak Dudill,Cochabamba,Banco Union,3.5327E+15,15/12/2020,13:19,17.00,
9926,Gunar Konmann,Cochabamba,Banco Union,4.04138E+15,29/11/2020,17:56,17.00,
9927,Rozanne Bucknell,Cochabamba,Banco Union,5.60222E+15,15/12/2020,06:10,17.00,
9928,Jehanna Ainsbury,Cochabamba,Banco Union,6.39626E+15,07/12/2020,11:25,17.00,s/n
9929,Kailey Ellesmere,Cochabamba,Banco Union,5.60223E+15,17/11/2020,12:36,17.00,
9930,Elenore Mowday,Cochabamba,Banco Union,5.60224E+15,09/12/2020,15:38,17.00,s/n boleta sufragio
9931,Nicol Penburton,Cochabamba,Banco Union,5.35528E+15,16/11/2020,10:44,17.00,
9932,Elvin Munkton,Cochabamba,Banco Union,3.55884E+15,15/12/2020,15:45,17.00,corresponsal
9933,Paola Wilfling,Cochabamba,Banco Union,3.72301E+14,13/12/2020,09:01,17.00,s/n boleta sufragio
9934,Lannie Rizzetti,Cochabamba,Banco Union,5.21843E+15,03/11/2020,09:56,17.00,
9935,Frank McInally,Cochabamba,Banco Union,6.39712E+15,01/12/2020,06:58,17.00,
9936,Neala Jentges,Cochabamba,Banco Union,3.53311E+15,05/12/2020,17:42,17.00,
9937,Sarah Collibear,Cochabamba,Banco Union,5.01013E+15,21/11/2020,14:00,17.00,
9938,Erminia Rowdell,Cochabamba,Otros,3.74935E+14,06/12/2020,16:11,17.00,
9939,Corinna Oakeby,Cochabamba,Banco Union,2.01922E+14,08/12/2020,08:14,17.00,
9940,Arlinda MacSharry,Cochabamba,Banco Union,4.04159E+12,13/11/2020,11:29,17.00,sn/ numero
9941,Hanny Eyree,Cochabamba,Banco Union,3.6231E+13,01/11/2020,16:46,17.00,
9942,Buckie Hender,Cochabamba,Banco Union,3.56011E+15,22/11/2020,11:13,17.00,
9943,Sloan Kingaby,Cochabamba,Banco Union,5.10014E+15,28/11/2020,08:14,17.00,
9944,Yankee Austick,Cochabamba,Banco Union,3.52823E+15,06/11/2020,15:44,17.00,
9945,Beverlee Weatherill,Cochabamba,Banco Union,6.75977E+16,14/12/2020,12:21,17.00,
9946,Katy Aronovitz,Cochabamba,Otros,5.35507E+15,30/11/2020,06:41,17.00,
9947,Ameline Bosman,Cochabamba,Banco Union,4.405E+15,15/12/2020,16:39,17.00,
9948,Jenine Birdall,Cochabamba,Banco Union,3.57046E+15,02/11/2020,13:49,17.00,
9949,Willie Fairbank,Cochabamba,Otros,3.58159E+15,09/11/2020,12:46,17.00,
9950,Fee Mountlow,Cochabamba,Banco Union,4.24576E+12,25/11/2020,15:14,17.00,
9951,Clary Pullar,Cochabamba,Banco Union,3.58288E+15,29/11/2020,06:02,17.00,
9952,Lindy Barlace,Cochabamba,Banco Union,3.5453E+15,23/11/2020,13:41,17.00,
9953,Dottie Tillyer,Cochabamba,Banco Union,5.40859E+15,04/11/2020,13:05,17.00,
9954,Leonid Loxton,Cochabamba,Banco Union,3.72301E+14,26/11/2020,13:16,17.00,
9955,Dede Bullion,Cochabamba,Banco Union,5.57317E+15,15/11/2020,14:20,17.00,s/n boleta sufragio
9956,Jillane Lesly,Cochabamba,Banco Union,3.56511E+15,21/11/2020,17:45,17.00,
9957,Caesar Dennes,Cochabamba,Banco Union,3.57503E+15,02/12/2020,08:01,17.00,
9958,Valentino Muck,Cochabamba,Otros,3.58867E+15,04/12/2020,06:38,17.00,pagado
9959,Harmon Wren,Cochabamba,Banco Union,5.60224E+15,06/11/2020,14:12,17.00,
9960,Daisy Cordelle,Cochabamba,Otros,3.5534E+15,27/11/2020,09:57,17.00,
9961,Lisle Treacher,Cochabamba,Banco Union,6.04307E+14,21/11/2020,09:36,17.00,
9962,Allard Dahlborg,Cochabamba,Otros,3.55087E+15,17/11/2020,17:14,17.00,
9963,Quinn Tillyer,Cochabamba,Banco Union,3.77895E+14,20/11/2020,17:20,17.00,corresponsal
9964,Gordy Ronisch,Cochabamba,Banco Union,3.54028E+15,17/11/2020,13:50,17.00,
9965,Vince Chinnock,Cochabamba,Banco Union,3.5552E+15,05/11/2020,16:53,17.00,
9966,Kory Wellesley,Cochabamba,Banco Union,3.57921E+15,22/11/2020,14:04,17.00,s/n boleta sufragio
9967,Glenden Rosenkranc,Cochabamba,Banco Union,4.90305E+18,18/11/2020,09:56,17.00,
9968,Bord Jahndel,Cochabamba,Banco Union,6.76781E+15,05/11/2020,15:11,17.00,
9969,Arnie Otson,Cochabamba,Banco Union,3.02166E+13,12/11/2020,06:14,17.00,s/n boleta sufragio
9970,Cami Traill,Cochabamba,Banco Union,6.76394E+15,12/12/2020,07:26,17.00,sn/ numero
9971,Corby Manser,Cochabamba,Banco Union,6.30414E+15,05/12/2020,12:00,17.00,s/n correo
9972,Annaliese Bromby,Cochabamba,Otros,3.53757E+15,05/12/2020,11:36,17.00,corresponsal
9973,Sheila Goatcher,Cochabamba,Otros,5.61073E+15,05/11/2020,17:46,17.00,
9974,Lucie Timny,Cochabamba,Banco Union,3.58634E+15,11/12/2020,12:02,17.00,
9975,Dennison Fogel,Cochabamba,Banco Union,6.77136E+18,27/11/2020,13:38,17.00,sn/ numero
9976,Hillery Schindler,Cochabamba,Banco Union,3.54904E+15,19/11/2020,15:32,17.00,
9977,Philippa Tollett,Cochabamba,Banco Union,2.01653E+14,12/12/2020,14:12,17.00,
9978,Cherilynn Blagbrough,Cochabamba,Otros,3.54443E+15,11/12/2020,09:46,17.00,pagado
9979,Lani Daouze,Cochabamba,Banco Union,5.37437E+15,09/12/2020,12:49,17.00,
9980,Scarlett Sandbach,Cochabamba,Banco Union,3.57577E+15,22/11/2020,09:25,17.00,s/n boleta sufragio
9981,Gigi Dimmick,Cochabamba,Banco Union,5.60223E+15,09/11/2020,06:02,17.00,
9982,Chantal Chastney,Cochabamba,Otros,4.84497E+15,20/11/2020,12:31,17.00,
9983,Odille Osman,Cochabamba,Banco Union,4.0416E+12,08/11/2020,13:22,17.00,
9984,Cassius Trevithick,Cochabamba,Banco Union,4.93633E+18,26/11/2020,07:15,17.00,
9985,Fanni Arrington,Cochabamba,Banco Union,5.01013E+15,10/12/2020,12:31,17.00,ci caduco
9986,Debra Heyns,Cochabamba,Banco Union,3.57063E+15,12/11/2020,10:03,17.00,
9987,Torrie Mazey,Cochabamba,Banco Union,3.57883E+15,01/12/2020,07:24,17.00,
9988,Joseito McIlmorow,Cochabamba,Banco Union,3.57157E+15,02/12/2020,09:34,17.00,
9989,Donny Marte,Cochabamba,Otros,4.0416E+12,05/11/2020,07:40,17.00,
9990,Britney Stoneley,Cochabamba,Banco Union,6.70618E+15,07/12/2020,15:42,17.00,
9991,Jen Woodison,Cochabamba,Otros,3.53118E+15,26/11/2020,14:10,17.00,
9992,Arch Tulloch,Cochabamba,Otros,5.5573E+15,28/11/2020,08:20,17.00,
9993,Jeralee Slimming,Cochabamba,Banco Union,6.70993E+16,24/11/2020,12:16,17.00,s/n
9994,Kirsti Vogele,Cochabamba,Banco Union,3.55472E+15,15/11/2020,06:21,17.00,
9995,Shane Benezet,Cochabamba,Otros,5.61058E+15,07/12/2020,14:03,17.00,
9996,Josselyn Dyball,Cochabamba,Banco Union,3.56106E+15,05/12/2020,06:31,17.00,
9997,Filippa Woollin,Cochabamba,Otros,3.53916E+15,02/12/2020,14:17,17.00,
9998,Kimbell Matskevich,Cochabamba,Banco Union,3.57559E+15,20/11/2020,07:32,17.00,s/n
9999,Vanya Kleinfeld,Cochabamba,Banco Union,3.53684E+15,02/12/2020,09:26,17.00,
10000,Quillan Howgill,Cochabamba,Otros,3.54968E+15,24/11/2020,17:00,17.00,
10001,Lynnette Estcourt,La Paz,Otros,3.54132E+15,07/11/2020,08:04,17.00,
10002,Gordan Worsnip,Tarija,Banco Union,3.52931E+15,09/11/2020,08:02,17.00,s/n correo
10003,Tobye Pelchat,Santa Cruz,Otros,4.84412E+15,27/11/2020,13:02,17.00,
10004,Bondon Falla,Santa Cruz,Banco Union,4.17501E+15,27/11/2020,10:58,17.00,
10005,Fae Hennington,Pando,Otros,3.52967E+15,24/11/2020,07:59,17.00,
10006,Brien Benit,Beni,Banco Union,4.04137E+12,08/12/2020,17:24,17.00,
10007,Caritta Waleworke,Pando,Banco Union,3.56012E+15,03/12/2020,14:43,17.00,
10008,Gwynne Ninnoli,Sucre,Banco Union,3.56925E+15,01/12/2020,14:27,17.00,
10009,Calvin Charnley,Tarija,Otros,3.55763E+15,16/11/2020,14:47,17.00,
10010,Danna Duns,Oruro,Banco Union,4.04138E+15,04/11/2020,11:16,17.00,
10011,Aluin Woolway,Santa Cruz,Banco Union,4.90353E+18,17/11/2020,07:25,17.00,
10012,Howey Wrennall,Tarija,Otros,6.04989E+14,14/11/2020,14:47,17.00,
10013,Gus Densie,Oruro,Otros,5.89331E+15,08/11/2020,11:02,17.00,sn/ numero
10014,Verene Short,Potosi,Banco Union,3.58775E+15,04/11/2020,13:04,17.00,
10015,Niko O'Glassane,Santa Cruz,Banco Union,5.21593E+15,15/11/2020,13:15,17.00,
10016,August Sketch,Beni,Banco Union,6.33447E+17,25/11/2020,14:26,17.00,
10017,Vidovik Lannon,Tarija,Banco Union,5.60222E+16,12/12/2020,07:26,17.00,
10018,Victoir Westfield,Pando,Banco Union,2.01719E+14,11/12/2020,15:38,17.00,s/n
10019,Jenifer Kayley,Tarija,Banco Union,3.53421E+15,11/11/2020,10:48,17.00,
10020,Wood Batt,Potosi,Otros,3.56365E+15,22/11/2020,12:40,17.00,
10021,Christyna Dayce,Oruro,Otros,4.84419E+15,14/11/2020,11:16,17.00,
10022,Marylinda Rannie,La Paz,Banco Union,2.01865E+14,18/11/2020,10:35,17.00,corresponsal
10023,Gisella Baum,Potosi,Banco Union,5.60221E+18,11/11/2020,06:36,17.00,sn/ numero
10024,Esteban Seymark,Santa Cruz,Banco Union,6.76292E+18,30/11/2020,14:49,17.00,pagado
10025,Seline Arnolds,Oruro,Banco Union,3.54243E+15,18/11/2020,14:42,17.00,
10026,Matthieu Skoyles,Sucre,Otros,3.55092E+15,12/11/2020,17:09,17.00,corresponsal
10027,Bekki Filipponi,La Paz,Otros,3.57963E+15,18/11/2020,06:40,17.00,corresponsal
10028,Gardiner Fortune,La Paz,Otros,6.76242E+15,19/11/2020,11:05,17.00,
10029,Brynne Philipsson,Pando,Banco Union,3.58145E+15,11/12/2020,08:08,17.00,
10030,Diane Mc Caughan,Potosi,Banco Union,6.75997E+16,29/11/2020,08:11,17.00,
10031,Therine Wollen,La Paz,Otros,6.33467E+17,12/11/2020,07:17,17.00,
10032,Rosabel Stonelake,Beni,Otros,5.60225E+15,22/11/2020,07:22,17.00,
10033,Teodorico Castaneda,Pando,Otros,5.10875E+15,27/11/2020,11:03,17.00,s/n
10034,Nixie Michallat,Pando,Otros,6.70645E+16,03/11/2020,11:48,17.00,corresponsal
10035,Brianne Bozier,Oruro,Banco Union,4.91706E+15,26/11/2020,17:30,17.00,
10036,Victoir Pietzker,Potosi,Banco Union,3.56209E+15,18/11/2020,16:23,17.00,corresponsal
10037,Logan Ridpath,Oruro,Banco Union,5.61063E+15,22/11/2020,11:21,17.00,corresponsal
10038,Ailyn Swyn,La Paz,Banco Union,3.57573E+15,19/11/2020,12:12,17.00,
10039,Rafaela Hartzenberg,Pando,Banco Union,6.70986E+17,12/12/2020,13:12,17.00,
10040,Leigh Windus,Sucre,Banco Union,5.89397E+15,13/12/2020,08:46,17.00,
10041,Nora Shawell,Pando,Banco Union,3.57495E+15,25/11/2020,11:49,17.00,
10042,Salomo Bardell,La Paz,Banco Union,4.40519E+15,05/12/2020,13:16,17.00,
10043,Brigitte Allon,Sucre,Banco Union,3.54449E+15,14/11/2020,12:05,17.00,corresponsal
10044,Marni Burkinshaw,Pando,Banco Union,4.50826E+15,02/12/2020,13:37,17.00,s/n
10045,Malynda Finders,Tarija,Otros,3.53824E+15,08/11/2020,14:13,17.00,
10046,Sybyl Daniely,La Paz,Otros,6.70933E+15,03/11/2020,16:08,17.00,
10047,Zachery Stockill,Santa Cruz,Banco Union,6.38162E+15,23/11/2020,14:30,17.00,
10048,Darsey Ivanyushin,Potosi,Banco Union,5.57525E+15,03/11/2020,07:06,17.00,
10049,Theadora Pumfrey,Santa Cruz,Banco Union,3.5285E+15,28/11/2020,09:06,17.00,
10050,Min Ropking,Santa Cruz,Banco Union,3.54261E+15,19/11/2020,10:14,17.00,
10051,Emmalyn Arney,La Paz,Otros,3.57862E+15,28/11/2020,06:44,17.00,s/n
10052,Mair Eccersley,Pando,Banco Union,3.56896E+15,04/11/2020,07:43,17.00,
10053,Demetris Christophersen,Sucre,Banco Union,5.60226E+18,04/11/2020,16:36,17.00,
10054,Mathe Checklin,La Paz,Banco Union,3.5388E+15,08/11/2020,10:24,17.00,
10055,Itch Graser,Sucre,Otros,5.60225E+15,26/11/2020,16:38,17.00,sn/ numero
10056,Maryrose Brazear,Sucre,Banco Union,3.5413E+15,25/11/2020,12:43,17.00,
10057,Aubert Kelloch,Tarija,Banco Union,5.60226E+16,11/12/2020,06:22,17.00,
10058,Irene Luxton,Pando,Banco Union,3.53984E+15,07/12/2020,13:34,17.00,
10059,Lorne Colter,Sucre,Banco Union,4.84408E+15,20/11/2020,16:31,17.00,sn/ numero
10060,Lori Bezemer,Beni,Banco Union,5.10875E+15,27/11/2020,10:38,17.00,
10061,Karita Colenutt,Pando,Banco Union,3.58414E+15,16/11/2020,09:33,17.00,
10062,Etheline Elfleet,Santa Cruz,Otros,3.03177E+13,01/12/2020,06:11,17.00,ci caduco
10063,Meriel Ellse,Beni,Banco Union,5.60222E+15,18/11/2020,07:39,17.00,
10064,Gib Webster,La Paz,Otros,3.56715E+15,17/11/2020,08:42,17.00,pagado
10065,Cori Schroter,Beni,Otros,5.60223E+15,01/11/2020,06:39,17.00,
10066,Charlton Tomlinson,Tarija,Banco Union,5.64183E+15,01/11/2020,08:48,17.00,corresponsal
10067,Jereme Geck,Potosi,Otros,3.57456E+15,10/12/2020,11:21,17.00,s/n
10068,Baudoin Whitlow,Beni,Otros,6.7633E+18,06/11/2020,11:15,17.00,
10069,Henrietta Chansonne,La Paz,Banco Union,6.33485E+17,25/11/2020,17:33,17.00,
10070,Nadean Dat,Tarija,Banco Union,3.58596E+15,14/11/2020,07:35,17.00,pagado
10071,Auroora Palfrey,La Paz,Banco Union,5.64183E+15,15/12/2020,09:21,17.00,
10072,Rutherford Gianinotti,Pando,Banco Union,3.37942E+14,25/11/2020,11:52,17.00,
10073,Shem Zarfai,Pando,Otros,5.50691E+15,14/12/2020,11:20,17.00,
10074,Carlyle Elce,La Paz,Banco Union,2.01678E+14,01/11/2020,11:57,17.00,
10075,Martainn Hambribe,La Paz,Otros,3.54949E+15,23/11/2020,17:40,17.00,
10076,Theobald Cardwell,Oruro,Banco Union,5.60225E+17,20/11/2020,15:34,17.00,
10077,Putnam Berzin,Oruro,Otros,3.56266E+15,12/11/2020,11:03,17.00,ci caduco
10078,Francene Seeborne,Pando,Banco Union,3.03538E+13,14/12/2020,07:31,17.00,sn/ numero
10079,Lurline Rizzolo,Beni,Banco Union,5.60224E+15,10/12/2020,16:32,17.00,corresponsal
10080,Willy Bartosiak,Potosi,Banco Union,3.52823E+15,19/11/2020,08:55,17.00,
10081,Gino Gettone,Sucre,Banco Union,5.02054E+15,05/11/2020,17:05,17.00,
10082,Sydney Jeenes,Pando,Otros,3.53073E+15,14/11/2020,09:58,17.00,
10083,Carlita Shackelton,Tarija,Banco Union,3.58477E+15,18/11/2020,16:21,17.00,
10084,Trina Romagosa,Oruro,Banco Union,3.55898E+15,02/12/2020,17:54,17.00,
10085,Ellery Seabert,La Paz,Otros,4.91348E+15,09/11/2020,12:20,17.00,
10086,Cristin Dimelow,Pando,Banco Union,3.57292E+15,13/11/2020,08:06,17.00,
10087,Horatio Lakeman,Oruro,Banco Union,3.54744E+15,29/11/2020,15:02,17.00,sn/ numero
10088,Nobie Dronsfield,La Paz,Banco Union,3.57022E+15,20/11/2020,06:26,17.00,
10089,Ryley Lahive,Sucre,Banco Union,3.76672E+14,20/11/2020,07:39,17.00,
10090,Reider Frowd,Pando,Banco Union,3.5626E+15,19/11/2020,17:46,17.00,ci caduco
10091,Madonna Warham,Tarija,Banco Union,4.01795E+15,23/11/2020,14:38,17.00,pagado
10092,Khalil Deppe,La Paz,Banco Union,3.57327E+15,02/12/2020,10:01,17.00,
10093,Eugenia Dockerty,La Paz,Banco Union,6.76789E+17,26/11/2020,06:06,17.00,pagado
10094,Eve Bowdon,Tarija,Otros,5.01013E+15,21/11/2020,13:48,17.00,
10095,Nadine Carwardine,Potosi,Otros,3.58177E+15,07/11/2020,17:22,17.00,
10096,Hartley Ingold,Tarija,Banco Union,4.04159E+15,03/12/2020,17:39,17.00,
10097,Adams Iveson,Oruro,Banco Union,3.54091E+15,05/12/2020,12:29,17.00,s/n
10098,Laraine Cristol,Santa Cruz,Banco Union,3.57044E+15,12/12/2020,13:23,17.00,
10099,Arly McCrostie,La Paz,Otros,6.30492E+15,14/11/2020,10:23,17.00,sn/ numero
10100,Cinderella Matyukon,Potosi,Banco Union,6.39275E+15,12/11/2020,07:32,17.00,
10101,Fern Ruos,Pando,Otros,3.74623E+14,13/12/2020,16:19,17.00,ci caduco
10102,Elna Oulet,Potosi,Banco Union,3.53669E+15,23/11/2020,08:03,17.00,corresponsal
10103,Royall Worledge,La Paz,Otros,3.72302E+14,04/11/2020,10:24,17.00,s/n
10104,Norris Cracknell,Pando,Otros,5.00235E+15,26/11/2020,10:14,17.00,
10105,Persis Bearne,Pando,Otros,3.57172E+15,21/11/2020,11:47,17.00,s/n correo
10106,Taite Pesselt,Santa Cruz,Banco Union,5.46281E+15,20/11/2020,14:38,17.00,s/n
10107,Gale Bassom,La Paz,Banco Union,3.57767E+15,10/11/2020,13:12,17.00,
10108,Sayers Darell,La Paz,Banco Union,3.54323E+15,02/11/2020,17:12,17.00,sn/ numero
10109,Timmie Theaker,Sucre,Banco Union,3.57429E+15,20/11/2020,06:19,17.00,
10110,Matthaeus Sired,Potosi,Banco Union,4.0416E+12,10/11/2020,09:58,17.00,
10111,Isis Youd,La Paz,Otros,3.56074E+15,03/12/2020,16:27,17.00,
10112,Basile Duberry,Tarija,Banco Union,6.30469E+17,04/12/2020,08:00,17.00,
10113,Rudolf McManamen,Santa Cruz,Banco Union,5.60222E+15,05/12/2020,07:54,17.00,
10114,Neile Edlestone,Sucre,Otros,5.60225E+16,08/11/2020,06:56,17.00,
10115,Ruperta Swanwick,La Paz,Banco Union,5.37995E+15,24/11/2020,09:02,17.00,
10116,Euell Oakey,Oruro,Otros,3.58808E+15,17/11/2020,09:55,17.00,s/n boleta sufragio
10117,Lucky Rutland,Sucre,Otros,3.55294E+15,05/11/2020,12:00,17.00,
10118,Cord Cisar,Beni,Otros,3.57653E+15,05/12/2020,08:28,17.00,
10119,Joan Bell,Potosi,Otros,3.58084E+15,21/11/2020,15:01,17.00,pagado
10120,Bernete Dufer,Pando,Banco Union,6.3311E+15,03/12/2020,17:10,17.00,
10121,Nichole Livingstone,Santa Cruz,Banco Union,3.57738E+15,22/11/2020,13:56,17.00,ci caduco
10122,Auria Body,Potosi,Banco Union,4.63307E+15,26/11/2020,06:21,17.00,
10123,Helene Caskey,Sucre,Banco Union,6.33399E+17,06/12/2020,08:32,17.00,
10124,Helene Mea,Oruro,Otros,3.53163E+15,03/11/2020,10:30,17.00,
10125,Huntlee Llywarch,Pando,Banco Union,2.0177E+14,20/11/2020,14:40,17.00,
10126,Vilma Matejovsky,Sucre,Otros,5.10018E+15,27/11/2020,12:12,17.00,
